index,id,date,involved_dead,involved_injured,danger_rating_level,danger_rating_text,location_name,location_longitude,location_latitude,day_of_year,daycount
1113,7859,2008-12-13 23:00:00+00:00,0.0,0.0,3,considerable,Pliderling - ,11.645096,47.235096,166,4
1114,7860,2008-12-13 23:00:00+00:00,0.0,0.0,3,considerable,Rietzer Grieskogel - ,10.985206,46.930205999998996,166,5
1115,7858,2008-12-13 23:00:00+00:00,0.0,0.0,3,considerable,Gamskogel / Kalkkögel - ,11.005184,47.115184,166,3
1116,7857,2008-12-13 23:00:00+00:00,0.0,0.0,3,considerable,Gamsbergspitze - ,10.535127000000001,47.270127,166,2
1117,7861,2008-12-14 23:00:00+00:00,0.0,0.0,3,considerable,Bauernhof - ,12.430038,47.025038,167,3
1118,7862,2008-12-16 23:00:00+00:00,0.0,0.0,2,moderate,Reimmichlstraße - ,12.535009,46.895009,169,6
1119,7863,2008-12-19 23:00:00+00:00,1.0,0.0,3,considerable,"Rote Säule - Dorfertal, Johannishütte, Bereich Sulzeck",12.342081,47.032353,172,4
1120,7866,2008-12-20 23:00:00+00:00,0.0,0.0,3,considerable,Kirche - ,12.430039,47.025039,173,9
1121,7867,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,Marchreisen - ,11.260063,47.395063,173,10
1122,7868,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,Mittelberg / Braunschweiger Hütte - Schwarze Schneid,10.985207,46.930206999999,173,11
1123,7864,2008-12-20 23:00:00+00:00,0.0,1.0,4,high,Grubigstein - Skipiste,12.16503,47.56003,173,7
1124,7865,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,Habicht - ,11.005185,47.115185,173,8
1125,7870,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,Schigebiet Rastkogel - Gspielkopf,11.645097999999999,47.235098,173,13
1126,7869,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,"Penken - Gspielkopf, Piste Nr. 16",11.645097,47.235096999999996,173,12
1127,7871,2008-12-20 23:00:00+00:00,0.0,0.0,4,high,Schmirner Landstrasse L229 - Luft - & Tränkental,11.645099,47.235099,173,4
1128,7872,2008-12-22 23:00:00+00:00,0.0,0.0,2,moderate,Eselrücken - ,12.43004,47.025040000000004,175,5
1129,7873,2008-12-23 23:00:00+00:00,1.0,0.0,2,moderate,Valluga - Nordflanke,10.212666,47.15788,176,5
1130,7874,2008-12-29 23:00:00+00:00,0.0,0.0,2,moderate,Große Sulzspitze - ,10.535128,47.270128,182,17
1131,7875,2008-12-29 23:00:00+00:00,0.0,0.0,2,moderate,Hinterrendl - ,10.535129,47.270129,182,18
1132,7876,2008-12-30 23:00:00+00:00,0.0,0.0,2,moderate,Klammspitze - ,11.6451,47.2351,183,8
1133,7877,2009-01-02 23:00:00+00:00,0.0,0.0,1,low,Winkeltal - Gemeindestrasse,12.53501,46.89501,186,19
1134,7878,2009-01-10 23:00:00+00:00,0.0,1.0,1,low,Gurgler Ferner - ,10.985208,46.930207999999,194,7
1135,7879,2009-01-15 23:00:00+00:00,0.0,0.0,2,moderate,Golzentipp - ,12.535011,46.895011,199,5
1136,7880,2009-01-21 23:00:00+00:00,0.0,0.0,3,considerable,Fallmaritzalm - ,11.005186,47.115186,205,10
1137,7881,2009-01-21 23:00:00+00:00,0.0,1.0,3,considerable,Hintertuxer Gletscher - Sommerberg Skiroute ,11.645100999999999,47.235101,205,11
1138,7884,2009-01-22 23:00:00+00:00,0.0,0.0,3,considerable,Schleinitz / Zettersfeld - ,12.535012,46.895012,206,9
1139,7882,2009-01-22 23:00:00+00:00,0.0,0.0,3,considerable,Bergerkogel - ,12.430041000000001,47.025040999999995,206,7
1140,7883,2009-01-22 23:00:00+00:00,0.0,0.0,3,considerable,"Brennerstrasse B182 - Strkm 14; OG von Mühlbachl, Ortsteil Matrei Wald",10.985209,46.930208999998996,206,8
1141,7889,2009-01-24 23:00:00+00:00,0.0,0.0,2,moderate,Seefelder Spitze - ,11.260066,47.395066,208,9
1142,7888,2009-01-24 23:00:00+00:00,0.0,1.0,2,moderate,Seefelder Spitze - Schönanger,11.260064999999999,47.395065,208,8
1143,7887,2009-01-24 23:00:00+00:00,0.0,0.0,3,considerable,Pleisenspitze - ,11.260064,47.395064,208,7
1144,7885,2009-01-24 23:00:00+00:00,0.0,0.0,2,moderate,Hahnenkopf - ,10.53513,47.27013,208,5
1145,7886,2009-01-24 23:00:00+00:00,0.0,0.0,3,considerable,Pfurtschell - ,11.005187,47.115187,208,6
1146,7890,2009-01-25 23:00:00+00:00,0.0,0.0,3,considerable,Roßkogel - ,11.260067,47.395067,209,8
1147,7892,2009-01-30 23:00:00+00:00,0.0,0.0,2,moderate,Hoher Napf - ,11.645102,47.235102000000005,214,19
1148,7891,2009-01-30 23:00:00+00:00,0.0,0.0,2,moderate,Großer Tanzkogel - ,12.240069,47.390069,214,18
1149,7893,2009-01-30 23:00:00+00:00,0.0,0.0,2,moderate,Seelbeskarspitze - Seebleskar,10.535131,47.270131,214,20
1150,7895,2009-02-01 23:00:00+00:00,0.0,0.0,3,considerable,Rifflsee - Skigebiet/ Talabfahrt,10.985211,46.930210999999,216,16
1151,7894,2009-02-01 23:00:00+00:00,0.0,0.0,3,considerable,L 240 - Venter Landesstraße - ,10.98521,46.930209999999,216,15
1152,7900,2009-02-02 23:00:00+00:00,0.0,0.0,3,considerable,Rifflsee / Schigebiet - Talabfahrt,10.985213,46.930212999999,217,6
1153,7899,2009-02-02 23:00:00+00:00,0.0,0.0,3,considerable,Mitterkar - östl. der Pleisenspitze,11.260067999999999,47.395068,217,14
1154,7898,2009-02-02 23:00:00+00:00,0.0,0.0,3,considerable,Lisenser Fernerkogel - ,11.005188,47.115188,217,13
1155,7897,2009-02-02 23:00:00+00:00,0.0,0.0,3,considerable,Landesstrasse Stillebach - ,10.985211999999999,46.930211999998996,217,12
1156,7896,2009-02-02 23:00:00+00:00,0.0,0.0,3,considerable,Bereich Schöngraben - Törli - ,10.535132,47.270132000000004,217,11
1157,7901,2009-02-06 23:00:00+00:00,0.0,0.0,3,considerable,Axamer Kögele - Windegg,11.005189,47.115189,221,14
1158,7902,2009-02-06 23:00:00+00:00,0.0,0.0,3,considerable,Rosengasse 3 - Buchhandlung Tyrolia,12.535013000000001,46.895013,221,15
1159,7903,2009-02-06 23:00:00+00:00,0.0,0.0,3,considerable,Wildes Mannle - ,10.985214,46.930213999999,221,16
1160,7904,2009-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Amberger Hütte - ,11.005189999999999,47.115190000000005,222,13
1161,7905,2009-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Blankenstein - ,12.535014,46.895014,222,14
1162,7906,2009-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Padauner Kogel - Rittengrat,11.810053,47.105053000000005,222,15
1163,7907,2009-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Sattelberg - ,10.985215,46.930214999999,222,16
1164,7908,2009-02-08 23:00:00+00:00,1.0,1.0,3,considerable,Pürglesgungge - ,12.289219000000001,46.795291,223,16
1165,7909,2009-02-09 23:00:00+00:00,0.0,1.0,3,considerable,Krössbichllift/Schigebiet Hochzillertal -,11.810054,47.105053999999996,224,10
1166,7910,2009-02-09 23:00:00+00:00,0.0,0.0,3,considerable,westl. der Guflespitze - Bereich Hinterbergtal,10.535133,47.270133,224,11
1167,7911,2009-02-12 23:00:00+00:00,0.0,0.0,3,considerable,Öfenspitze - ,12.670003,46.755003,227,9
1168,7912,2009-02-13 23:00:00+00:00,0.0,0.0,3,considerable,Böses Weibele - ,12.535015,46.895015,228,11
1169,7913,2009-02-13 23:00:00+00:00,0.0,1.0,3,considerable,Brandstadlalm/Schigebiet Scheffau - Moderervariante,12.165030999999999,47.560031,228,12
1170,7914,2009-02-13 23:00:00+00:00,0.0,0.0,3,considerable,Heidelberger Hütte - ,10.38508,46.99508,228,13
1171,7920,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Schafgrüblen - ,11.005191,47.115190999999996,229,13
1172,7915,2009-02-14 23:00:00+00:00,0.0,1.0,3,considerable,Bichlbacher Alpe - Almkopf,10.535134,47.270134000000006,229,8
1173,7916,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Kofeltal/Ehrwalder Alm - ,11.260069,47.395069,229,9
1174,7917,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Kreuzjoch - ,11.260069999999999,47.395070000000004,229,10
1175,7918,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Mittagskogel/Pitztaler Gletscher - Brunnenkogellift,10.985216000000001,46.930215999999,229,11
1176,7919,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Sauregg-Graben - ,12.24007,47.39007,229,12
1177,7922,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Talkaser Niederalm - ,12.240071,47.390071,229,7
1178,7921,2009-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Seefelder Spitze - ,11.260071,47.395071,229,14
1179,7923,2009-02-17 23:00:00+00:00,0.0,0.0,4,high,Rifflseeschigebiet - oberhalb des Schiwegs der Piste 1,10.985217,46.930216999999,232,30
1180,7925,2009-02-18 23:00:00+00:00,0.0,0.0,3,considerable,Lampsenspitze - ,11.005192,47.115192,233,16
1181,7926,2009-02-18 23:00:00+00:00,0.0,0.0,3,considerable,Mahlgrube - ,11.645103,47.235103,233,17
1182,7927,2009-02-18 23:00:00+00:00,0.0,0.0,3,considerable,Pengelstein - ,12.240072,47.390071999999996,233,18
1183,7924,2009-02-18 23:00:00+00:00,0.0,0.0,3,considerable,Adamsberg - Richtung Galtür,10.385081,46.995081,233,15
1184,7928,2009-02-19 23:00:00+00:00,0.0,0.0,3,considerable,Erlasboden - ,12.430042,47.025042,234,15
1185,7929,2009-02-20 23:00:00+00:00,0.0,0.0,4,high,Buchensteinwand - ,12.165032,47.560032,235,26
1186,7930,2009-02-20 23:00:00+00:00,0.0,1.0,3,considerable,Gampberg - Vorderes Rendl,10.535135,47.270134999999996,235,27
1187,7931,2009-02-20 23:00:00+00:00,0.0,1.0,3,considerable,Vorderes Rendl - Schimmeleck-Variante/Lawinenverbauung,10.535136,47.270136,235,28
1188,7932,2009-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Schwaderalm - ,11.260072000000001,47.395072,235,29
1189,7933,2009-02-20 23:00:00+00:00,0.0,0.0,4,high,Skigebiet Scheffau - nord-westlich der Schiroute Moderer,12.240072999999999,47.390073,235,30
1190,7935,2009-02-21 23:00:00+00:00,0.0,0.0,3,considerable,Sonntagsköpfl - ,11.645104,47.235104,236,30
1191,7934,2009-02-21 23:00:00+00:00,0.0,1.0,3,considerable,Skigebiet Fendels - Gampletal,10.535136999999999,47.270137,236,29
1192,7936,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Alpe Rautz - ,11.005192999999998,47.115193,237,22
1193,7937,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Durlassboden - ,11.810055,47.105055,237,23
1194,7938,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Fendels - ,10.535138,47.270138,237,24
1195,7939,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Galzig - östl. der Arlenmähder Talstatio / Filmrinne,10.535139,47.270139,237,25
1196,7940,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Hochfügen - Zwischenbachlawine,11.260073,47.395073,237,26
1197,7941,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Kühtai - Landesstrasse zwischen Zirmbachalm und Galerie,11.005194,47.115194,237,27
1198,7942,2009-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Stonseite - ,11.005195,47.115195,237,28
1199,7949,2009-02-23 23:00:00+00:00,0.0,0.0,4,high,Untere Schwaigbergalm - ,12.165033,47.560033000000004,238,31
1200,7948,2009-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Obernbergtal - Kohlstatt - ,11.005197,47.115196999999995,238,30
1201,7946,2009-02-23 23:00:00+00:00,0.0,0.0,4,high,Nufels - ,10.535142,47.270142,238,28
1202,7947,2009-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Oberbergtal - Stöcklen - ,11.005196,47.115196000000005,238,29
1203,7944,2009-02-23 23:00:00+00:00,0.0,0.0,4,high,Boden - ,10.535141000000001,47.270140999999995,238,26
1204,7943,2009-02-23 23:00:00+00:00,0.0,0.0,4,high,Astigtobel - ,10.53514,47.270140000000005,238,25
1205,7945,2009-02-23 23:00:00+00:00,2.0,0.0,4,high,Muttenkar/Wildofen - Wildofen,11.683744,47.228538,238,27
1206,7958,2009-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Toblacher Pfannhorn - ,12.535017,46.895016999999996,239,30
1207,7957,2009-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Schleinitz - ,12.535016,46.895016,239,29
1208,7956,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Schigebiet Pettneu - ,10.535145,47.270145,239,28
1209,7955,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Rietzer Grieskogel - ,11.260074000000001,47.395074,239,27
1210,7959,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Zweitausender - ,12.240075,47.390075,239,31
1211,7953,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Kalkwand - Ilmspitze - Gallreidelawine,11.005198,47.115198,239,25
1212,7952,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Hinterrendl - ,10.535144,47.270144,239,24
1213,7951,2009-02-24 23:00:00+00:00,0.0,0.0,4,high,Gampenkogel - ,12.240074,47.390074,239,23
1214,7950,2009-02-24 23:00:00+00:00,0.0,1.0,4,high,Galzig - St Christoph,10.535143,47.270143,239,22
1215,7954,2009-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Padauner Kogel - ,11.810056,47.105056,239,26
1216,7962,2009-02-26 23:00:00+00:00,0.0,1.0,3,considerable,Pforzheimer Hütte - Hüttenhang,11.0052,47.115199999999,241,21
1217,7963,2009-02-26 23:00:00+00:00,0.0,0.0,3,considerable,Rendl - ,10.535146000000001,47.270146000000004,241,22
1218,7960,2009-02-26 23:00:00+00:00,0.0,0.0,3,considerable,Hochleitenspitze - ,12.430043,47.025043,241,19
1219,7961,2009-02-26 23:00:00+00:00,0.0,0.0,3,considerable,"Mutenkogel - Gleirschalm, Brugglehner",11.005199000000001,47.115198999999,241,20
1220,7973,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,Stiergschwez - ,11.005205,47.115204999999,242,17
1221,7964,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,"Achenseebundesstr. B181 - Km 8,2",12.165034,47.560034,242,8
1222,7965,2009-02-27 23:00:00+00:00,0.0,2.0,4,high,Kühtai Hohe Mut - Graf Ferdinand Hütte,11.005201,47.115200999999,242,9
1223,7966,2009-02-27 23:00:00+00:00,0.0,4.0,3,considerable,"Felbertauernstraße/ Taxeralm - StrKm 9,5",12.430044,47.025044,242,10
1224,7967,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,Kühtai - L13 Kühtai und Zirmbachalm,11.005202,47.115201999999,242,11
1225,7968,2009-02-27 23:00:00+00:00,1.0,1.0,4,high,Lüsens - Gasthauswasserfall,11.146101,47.133115999999994,242,12
1226,7969,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,Oberstkogel - ,11.005203,47.115202999999,242,13
1227,7972,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,"Spisser Straße L348 - Strkm: 7,1 - 7,3",10.985219,46.930218999999,242,16
1228,7971,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,Sellraintalstraße L13 - Zirmbachalm,11.005203999999999,47.115203999999,242,15
1229,7970,2009-02-27 23:00:00+00:00,0.0,0.0,4,high,"Ötztalstraße B186 - direkt neben Shell-Tankstelle, Ortseingang",10.985218,46.930217999999,242,14
1230,7977,2009-02-28 23:00:00+00:00,0.0,0.0,3,considerable,Rotmoosalm - Wettersteingebierge,11.260075,47.395075,243,17
1231,7974,2009-02-28 23:00:00+00:00,0.0,1.0,3,considerable,"Skigebiet Matrei/Kals - Kammbereich zw. Blauspitz, Weißer Knopf",12.430045,47.025045,243,14
1232,7976,2009-02-28 23:00:00+00:00,0.0,0.0,4,high,"Loferer Bundesstraße B178 - Ritzer Waldl Lawine, Strkm: 45,3",12.165035000000001,47.560035,243,16
1233,7975,2009-02-28 23:00:00+00:00,0.0,0.0,4,high,Finstertaler Stausee - Skigebiet Kühtai,11.005206,47.115205999999,243,15
1234,7980,2009-03-01 23:00:00+00:00,0.0,0.0,3,considerable,"Villgrater Landesstraße L273 - zwischen Maxer und Kalkstein, Km 13.2000",12.535017999999999,46.895018,244,17
1235,7979,2009-03-01 23:00:00+00:00,0.0,0.0,3,considerable,"Spisser Landesstraße L348 - Bereich Selleswald unter Muttakopf, Km 7.050",10.385082,46.995082000000004,244,16
1236,7978,2009-03-01 23:00:00+00:00,0.0,0.0,3,considerable,Oberissalm - westlich davon,11.005207,47.115206999998996,244,15
1237,7981,2009-03-02 23:00:00+00:00,0.0,0.0,3,considerable,Hohe Mut - ,10.98522,46.930219999999,245,13
1238,7982,2009-03-02 23:00:00+00:00,0.0,0.0,3,considerable,"L273 Villgrater Landesstraße, km 1,250 - ",12.535019,46.895019,245,14
1239,7983,2009-03-02 23:00:00+00:00,0.0,0.0,3,considerable,Sassgalunkopf - ,10.385083,46.995083,245,15
1240,7984,2009-03-02 23:00:00+00:00,0.0,0.0,3,considerable,"Virgental Landesstraße L24 - Beginn Bobojachtunnel, Strkm: 11,35",12.430046,47.025046,245,16
1241,7986,2009-03-03 23:00:00+00:00,0.0,0.0,3,considerable,Zirlesegg - ,10.535147,47.270146999999994,246,25
1242,7985,2009-03-03 23:00:00+00:00,0.0,0.0,3,considerable,Winkeltal - Gemeindestrasse - ,12.53502,46.89502,246,24
1243,7987,2009-03-04 23:00:00+00:00,0.0,1.0,3,considerable,Pforzheimer Hütte/Gleirschtal - ,11.005208,47.115207999999,247,19
1244,7988,2009-03-07 23:00:00+00:00,0.0,0.0,2,moderate,Brechten - ,11.005208999999999,47.115208999999,250,12
1245,7989,2009-03-07 23:00:00+00:00,0.0,0.0,3,considerable,Die Mute - ,11.00521,47.115209999998996,250,13
1246,7990,2009-03-07 23:00:00+00:00,0.0,0.0,3,considerable,"Hafelekar - ""Penzenlahner"" - ",11.260076,47.395076,250,14
1247,7991,2009-03-07 23:00:00+00:00,0.0,0.0,2,moderate,Seekarspitze - ,11.260077,47.395077,250,15
1248,7992,2009-03-09 23:00:00+00:00,0.0,0.0,3,considerable,Jungbrunntobel - ,10.535148,47.270148,252,14
1249,7993,2009-03-10 23:00:00+00:00,0.0,0.0,4,high,Gamskarspitze - Nähe Mautstelle St.Jakob,10.535149,47.270148999999996,253,24
1250,7994,2009-03-10 23:00:00+00:00,0.0,0.0,3,considerable,Kühtaistrasse L237 - Egert- & Kitzgrabenrinne,11.005211,47.115210999999,253,25
1251,7995,2009-03-10 23:00:00+00:00,1.0,0.0,4,high,Tscheyegg - Sunntigwaid-Valdafurbach,10.570312,46.889072,253,26
1252,7996,2009-03-12 23:00:00+00:00,0.0,0.0,4,high,Gamsgarten - 500m südwestl. Mittelstation Fernau,10.985221000000001,46.930220999999,255,15
1253,7999,2009-03-13 23:00:00+00:00,0.0,0.0,3,considerable,Weißspitze - ,12.430047,47.025047,256,5
1254,7997,2009-03-13 23:00:00+00:00,0.0,1.0,4,high,Skigebiet Fieberbrunn Lärchfilzkogel - Richtung Platte,12.240076,47.390076,256,3
1255,7998,2009-03-13 23:00:00+00:00,0.0,1.0,3,considerable,Rauher Kopf - Hundstal,11.005212,47.115211999999,256,4
1256,8000,2009-03-15 23:00:00+00:00,0.0,1.0,2,moderate,Egger Muttekopf - Bschlabs,10.53515,47.27015,258,11
1257,8001,2009-03-17 23:00:00+00:00,0.0,0.0,3,considerable,Rettenbachalm - ,10.985222,46.930221999999,260,27
1258,8002,2009-03-17 23:00:00+00:00,0.0,0.0,2,moderate,Skigebiet Nauders/ Reschenpass - Valdafourkopf (Quellbereich Bach),10.985223,46.930222999998996,260,28
1259,8003,2009-03-21 23:00:00+00:00,1.0,0.0,2,moderate,Reither Spitze - ,11.234652,47.323341,264,14
1260,8004,2009-03-25 23:00:00+00:00,0.0,0.0,3,considerable,Jungbrunntobel - ,10.535150999999999,47.270151,268,15
1261,8005,2009-03-26 23:00:00+00:00,0.0,0.0,3,considerable,Stubaier Wildspitze - Nordosthang der Stubaier Wildspitze,11.005213000000001,47.115212999998995,269,10
1262,8011,2009-03-27 23:00:00+00:00,0.0,0.0,2,moderate,Zwieselbacher Rosskogel - ,11.005217,47.115216999999,270,13
1263,8010,2009-03-27 23:00:00+00:00,0.0,0.0,2,moderate,Wildgratscharte - Normalroute Franz Senn Hütte zur Amberger Hütte,11.005216,47.115215999999,270,12
1264,8008,2009-03-27 23:00:00+00:00,0.0,4.0,2,moderate,Hintere Karlesspitze - ,11.005214,47.115213999999,270,10
1265,8006,2009-03-27 23:00:00+00:00,0.0,0.0,3,considerable,Brunnental - Gatterlawine und Loisatallawine,10.535152,47.270152,270,8
1266,8007,2009-03-27 23:00:00+00:00,0.0,0.0,3,considerable,Griesner Kar - Mitterkaiser,12.165036,47.560036,270,9
1267,8009,2009-03-27 23:00:00+00:00,0.0,0.0,2,moderate,Nockspitze - Dem nödrlichen Grat entlang auf der Südseite,11.005215,47.115214999999,270,11
1268,8012,2009-03-29 22:00:00+00:00,0.0,0.0,3,considerable,Die Mute - Zwölferkogel,11.005218,47.115217999999,272,8
1269,8013,2009-03-30 22:00:00+00:00,0.0,0.0,2,moderate,Hochjoch - Bereich des sog. Karle,10.985224,46.930223999999,273,7
1270,8015,2009-03-31 22:00:00+00:00,0.0,0.0,2,moderate,"Zaunhof - L 16 Pitztaler Landesstrasse, Strkm: 18,5",11.00522,47.115219999999,274,5
1271,8014,2009-03-31 22:00:00+00:00,0.0,0.0,3,considerable,Birgitzer Köpfl - zw. Birgitzer Köpfl und Mutterer Alm,11.005219,47.115218999999,274,4
1272,8016,2009-04-01 22:00:00+00:00,0.0,0.0,2,moderate,Rettenbachferner - Durchfahrtstunnel zum Tiefenbachferner,10.985225,46.930224999999,275,3
1273,8017,2009-04-02 22:00:00+00:00,0.0,0.0,2,moderate,"L13 Sellrainerlandesstraße - Strkm: 23,5; Ostportal Bachgalerie",11.005221,47.115220999998996,276,11
1274,8018,2009-04-02 22:00:00+00:00,0.0,0.0,2,moderate,"Ottenspitze - Valserlandesstraße, Strkm: 2,8",11.645105000000001,47.235105,276,12
1275,8019,2009-04-02 22:00:00+00:00,0.0,0.0,2,moderate,Speckkarspitze - ,11.260078,47.395078000000005,276,13
1276,8020,2009-04-03 22:00:00+00:00,0.0,0.0,2,moderate,Dorfzentrum Obertilliach - Haus Dorf Nr. 80,12.670003999999999,46.755004,277,5
1277,8021,2009-04-03 22:00:00+00:00,0.0,0.0,2,moderate,Roter Schrofen - ,11.005222,47.115221999999,277,6
1278,8022,2009-04-04 22:00:00+00:00,0.0,0.0,3,considerable,Brunnental - zw. Bach und Stockach,10.535153,47.270153,278,5
1279,8023,2009-04-04 22:00:00+00:00,2.0,1.0,3,considerable,"Goriacher Alm - Schlüsselspitze - Maurertal, Essener-Rostocker-Hütte",12.311468,47.043973,278,6
1280,8024,2009-04-04 22:00:00+00:00,0.0,0.0,3,considerable,Stockach - zw. Bach und Oberstockach,10.535153999999999,47.270154,278,7
1281,8025,2009-04-04 22:00:00+00:00,0.0,0.0,2,moderate,Wildebene - ,10.535155,47.270154999999995,278,8
1282,8027,2009-04-05 22:00:00+00:00,0.0,0.0,2,moderate,Predigberg - ,10.385083999999999,46.995084000000006,279,5
1283,8026,2009-04-05 22:00:00+00:00,0.0,0.0,2,moderate,Breslauer Hütte - Vent,10.985225999999999,46.930225999998996,279,4
1284,8028,2009-04-06 22:00:00+00:00,0.0,0.0,2,moderate,"L 25 Defreggentalstraße - zw. Maria Hilf und Erlsbach, Strkm: 25,9",12.430048,47.025048,280,5
1285,8029,2009-04-07 22:00:00+00:00,1.0,0.0,2,moderate,Zischgeles - Sattelloch - Zischgeles,11.111092,47.144726,281,7
1286,8031,2009-04-09 22:00:00+00:00,0.0,1.0,3,considerable,Bretterspitze - Schwärzer Scharte,10.535157,47.270157,283,4
1287,8030,2009-04-09 22:00:00+00:00,0.0,1.0,1,low,Rotwand - Bichele - Jagdhütte ,10.535156,47.270156,283,3
1288,8032,2009-04-11 22:00:00+00:00,0.0,1.0,1,low,Gumpachkreuz / Dorfertal - ,12.430049,47.025048999999996,285,11
1289,8033,2009-04-17 22:00:00+00:00,2.0,0.0,2,moderate,Pfundsalm-Niederleger - Niederleger 200m südlich von Pfundalm,11.771907,47.249984000000005,291,3
1290,8034,2009-04-21 22:00:00+00:00,0.0,0.0,2,moderate,Barmer Spitze - ,12.43005,47.02505,295,10
1291,8035,2009-04-21 22:00:00+00:00,0.0,1.0,2,moderate,Sonklarspitze - Triebenkarlasferner,10.985227,46.930226999999,295,11
1292,8036,2009-04-24 22:00:00+00:00,0.0,0.0,2,moderate,Weißseespitze - ,10.985228,46.930227999999,298,3
1293,8037,2009-04-28 22:00:00+00:00,0.0,0.0,3,considerable,Schermerspitze - ,10.985228999999999,46.930228999998995,302,4
1294,8038,2009-04-30 22:00:00+00:00,0.0,0.0,2,moderate,Nasse Wand - Zwischen Nasse Wand und Weissseejoch,10.98523,46.930229999999,304,7
1295,8039,2009-04-30 22:00:00+00:00,0.0,2.0,2,moderate,Schaufelspitze - ,10.985231,46.930230999999,304,8
1296,8040,2009-05-01 22:00:00+00:00,0.0,0.0,2,moderate,Großglockner - ,12.430050999999999,47.025051,305,3
1297,8041,2009-05-01 22:00:00+00:00,6.0,0.0,3,considerable,Schalfkogel - ,10.967963000000001,46.805994,305,4
1298,8042,2009-05-04 22:00:00+00:00,1.0,0.0,2,moderate,Wiesejaggl - Nordhang,10.697363000000001,46.862719,308,2
1299,8043,2009-05-09 22:00:00+00:00,0.0,0.0,0,not assigned,Rofenbergalm - Abgang auf den Wanderweg zur Rofenbergalm,10.985232,46.930231999999,313,3
1300,8044,2009-05-11 22:00:00+00:00,0.0,0.0,0,not assigned,Winterstall - Abgang auf die Venter Landasstrasse L240,10.985233000000001,46.930232999999,315,1
1301,8045,2009-06-28 22:00:00+00:00,0.0,0.0,0,not assigned,Schwarzach Schattseital - ,12.240077000000001,47.390077000000005,363,1
1302,8046,2009-10-15 22:00:00+00:00,0.0,0.0,0,not assigned,Brechten - Roßrinner,11.005222999999999,47.115222999999,107,2
1303,8047,2009-10-16 22:00:00+00:00,0.0,0.0,0,not assigned,Seegrube - Grubegg,11.260079,47.395078999999996,108,1
1304,8048,2009-11-30 23:00:00+00:00,1.0,0.0,3,considerable,Schuchtkogel - Taschachferner,10.872171,46.89587,153,5
1305,8050,2009-12-01 23:00:00+00:00,0.0,0.0,0,not assigned,Mittelberg - Pitztaler Gletscher,10.985235000000001,46.930234999999,154,2
1306,8049,2009-12-01 23:00:00+00:00,0.0,0.0,0,not assigned,Großes Kar - Schermerspitze,10.985234,46.930233999999,154,1
1307,8051,2009-12-12 23:00:00+00:00,0.0,0.0,2,moderate,"Schermerspitze-Timmelsjochstraße - Bankeralm, Timmelsjoch",10.985236,46.930235999999,165,6
1308,8052,2009-12-17 23:00:00+00:00,0.0,0.0,2,moderate,Hochfirst - ,10.985237,46.930236999998996,170,9
1309,8053,2009-12-19 23:00:00+00:00,0.0,0.0,1,low,Galzig - Skiroute 16,10.535158000000001,47.270158,172,5
1310,8054,2009-12-19 23:00:00+00:00,0.0,0.0,2,moderate,"Grünbergspitze - Grafmartspitze, Seekopf",11.645106,47.235106,172,6
